timestamp,jobid,nodelist,nodes,scale,m,n,unknowns,ranks,threads,total_cores,rep,time_sec,iterations,error_norm,logfile
2026-06-09T19:40:04+01:00,13997039,nid006854,1,medium-small,2240,2240,5017600,4,8,32,1,5.319e+02,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/medium-small/ex2_arch-omp-opt_medium-small_r4_t8_p32_m2240_n2240_job13997039_rep1.log
2026-06-09T19:57:55+01:00,13997039,nid006854,1,medium-small,2240,2240,5017600,8,1,8,1,1.067e+03,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/medium-small/ex2_arch-omp-opt_medium-small_r8_t1_p8_m2240_n2240_job13997039_rep1.log
2026-06-09T20:11:34+01:00,13997039,nid006854,1,medium-small,2240,2240,5017600,8,2,16,1,8.173e+02,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/medium-small/ex2_arch-omp-opt_medium-small_r8_t2_p16_m2240_n2240_job13997039_rep1.log
2026-06-09T20:17:40+01:00,13997039,nid006854,1,medium-small,2240,2240,5017600,8,4,32,1,3.653e+02,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/medium-small/ex2_arch-omp-opt_medium-small_r8_t4_p32_m2240_n2240_job13997039_rep1.log
2026-06-09T20:21:43+01:00,13997039,nid006854,1,medium-small,2240,2240,5017600,8,8,64,1,2.427e+02,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/medium-small/ex2_arch-omp-opt_medium-small_r8_t8_p64_m2240_n2240_job13997039_rep1.log
2026-06-09T20:35:15+01:00,13997039,nid006854,1,medium-small,2240,2240,5017600,16,1,16,1,8.101e+02,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/medium-small/ex2_arch-omp-opt_medium-small_r16_t1_p16_m2240_n2240_job13997039_rep1.log
2026-06-09T20:40:48+01:00,13997039,nid006854,1,medium-small,2240,2240,5017600,16,2,32,1,3.324e+02,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/medium-small/ex2_arch-omp-opt_medium-small_r16_t2_p32_m2240_n2240_job13997039_rep1.log
2026-06-09T20:43:25+01:00,13997039,nid006854,1,medium-small,2240,2240,5017600,16,4,64,1,1.563e+02,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/medium-small/ex2_arch-omp-opt_medium-small_r16_t4_p64_m2240_n2240_job13997039_rep1.log
2026-06-09T20:45:25+01:00,13997039,nid006854,1,medium-small,2240,2240,5017600,16,8,128,1,1.189e+02,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/medium-small/ex2_arch-omp-opt_medium-small_r16_t8_p128_m2240_n2240_job13997039_rep1.log
2026-06-09T20:50:56+01:00,13997039,nid006854,1,medium-small,2240,2240,5017600,32,1,32,1,3.303e+02,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/medium-small/ex2_arch-omp-opt_medium-small_r32_t1_p32_m2240_n2240_job13997039_rep1.log
2026-06-09T20:53:13+01:00,13997039,nid006854,1,medium-small,2240,2240,5017600,32,2,64,1,1.354e+02,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/medium-small/ex2_arch-omp-opt_medium-small_r32_t2_p64_m2240_n2240_job13997039_rep1.log
2026-06-09T20:54:31+01:00,13997039,nid006854,1,medium-small,2240,2240,5017600,32,4,128,1,7.601e+01,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/medium-small/ex2_arch-omp-opt_medium-small_r32_t4_p128_m2240_n2240_job13997039_rep1.log
2026-06-09T20:56:47+01:00,13997039,nid006854,1,medium-small,2240,2240,5017600,64,1,64,1,1.353e+02,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/medium-small/ex2_arch-omp-opt_medium-small_r64_t1_p64_m2240_n2240_job13997039_rep1.log
2026-06-09T20:57:53+01:00,13997039,nid006854,1,medium-small,2240,2240,5017600,64,2,128,1,6.476e+01,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/medium-small/ex2_arch-omp-opt_medium-small_r64_t2_p128_m2240_n2240_job13997039_rep1.log
2026-06-09T20:58:59+01:00,13997039,nid006854,1,medium-small,2240,2240,5017600,128,1,128,1,6.402e+01,10000,error,/work/m25oc/m25oc/s2795693/petsc_omp/runs/size_grid/medium-small/ex2_arch-omp-opt_medium-small_r128_t1_p128_m2240_n2240_job13997039_rep1.log
